0	1	43
0	1	94
0	1	134
0	1	153
0	1	165
0	1	194
0	1	219
0	1	235
0	2	59
0	2	110
0	2	169
0	2	346
0	2	379
0	3	203
0	3	240
1	1	39
1	2	395
2	2	42
2	2	61
2	2	137
2	3	351
2	3	379
3	1	172
3	1	221
3	1	248
3	1	279
3	1	387
3	2	43
3	2	188
3	2	327
3	3	88
3	3	102
3	3	266
3	3	344
4	3	135
5	2	66
5	2	280
6	1	210
6	2	66
7	2	270
7	3	18
7	3	254
8	2	70
8	2	269
9	1	288
9	3	329
11	1	241
11	2	69
11	3	92
12	1	312
12	3	125
12	3	380
13	1	103
13	1	173
13	1	220
13	1	273
13	1	360
13	2	234
13	2	316
13	2	348
13	3	42
13	3	171
13	3	368
14	1	235
14	1	267
14	1	287
14	2	292
15	2	83
15	2	110
16	2	273
16	2	310
16	2	353
17	3	15
17	3	49
17	3	106
17	3	352
18	3	255
18	3	347
19	2	43
20	2	50
20	3	95
20	3	215
20	3	377
21	1	135
21	3	55
21	3	116
22	1	6
22	1	30
22	1	46
22	1	93
22	1	98
22	1	264
22	1	300
22	1	314
22	1	323
22	1	353
22	1	382
22	2	84
22	2	121
22	2	197
22	2	237
22	2	324
22	2	388
22	3	11
22	3	72
22	3	114
22	3	281
22	3	295
23	3	33
24	1	304
24	2	148
24	3	226
26	1	20
26	1	39
26	1	106
26	1	233
26	1	291
26	1	307
26	2	44
26	2	134
26	2	249
26	3	15
26	3	37
26	3	116
26	3	263
27	3	219
28	3	76
28	3	374
29	1	189
29	2	32
29	2	151
29	2	189
29	2	281
30	1	317
30	2	211
30	3	309
31	1	29
31	1	71
31	1	164
31	1	269
31	1	307
31	1	363
31	2	0
31	2	66
31	2	67
31	2	168
31	2	306
31	2	379
31	3	63
32	3	177
33	1	14
33	1	26
33	1	100
33	1	124
33	1	192
33	1	336
33	1	344
33	1	352
33	2	169
33	3	64
33	3	230
33	3	253
33	3	264
34	1	35
34	1	59
34	1	180
34	1	210
34	1	229
34	1	327
34	1	358
34	1	376
34	1	381
34	2	349
34	3	348
35	2	9
35	2	13
35	2	42
35	2	349
36	3	358
36	3	392
37	2	272
37	2	283
37	3	83
38	2	22
38	2	288
38	3	23
39	2	95
39	2	175
39	2	283
39	3	211
40	3	235
40	3	243
40	3	273
40	3	308
41	2	200
41	3	225
42	1	43
42	2	205
42	3	287
43	1	29
43	1	109
43	1	126
43	1	181
43	1	254
43	2	191
43	2	291
43	2	316
43	3	15
43	3	21
43	3	174
43	3	184
43	3	274
43	3	297
44	1	15
44	1	87
44	2	201
44	2	279
44	2	389
44	3	107
44	3	218
44	3	375
45	1	199
45	2	196
45	2	299
