49	0	333
320	0	82
246	0	65
130	0	117
33	0	327
84	0	314
67	0	334
351	0	296
248	0	90
397	0	295
351	0	198
353	0	329
248	0	329
175	0	348
265	0	287
274	0	215
84	0	70
147	0	366
246	0	25
1	0	314
112	0	15
301	0	182
74	0	130
379	0	211
320	0	175
14	0	105
398	0	45
123	0	81
300	0	200
379	0	188
246	0	242
330	0	144
106	0	204
379	0	111
166	0	344
74	0	113
360	0	219
130	0	141
265	0	361
287	0	341
211	0	360
143	0	370
123	0	200
179	0	320
397	0	127
34	0	211
216	0	154
84	0	184
3	0	212
22	0	392
87	0	204
397	0	352
265	0	394
95	0	253
34	0	171
322	0	305
33	0	88
209	0	2
300	0	267
13	0	276
84	0	297
351	0	101
291	0	308
75	0	53
247	0	366
279	0	249
43	0	291
200	0	146
397	0	282
209	0	247
22	0	226
395	0	17
172	0	111
398	0	393
13	0	267
300	0	87
212	0	220
351	0	113
322	0	290
0	0	188
33	0	324
14	0	19
123	0	322
123	0	307
330	0	146
123	0	184
351	0	334
377	0	313
87	0	295
397	0	30
216	0	227
301	0	16
176	0	81
14	0	101
112	0	352
33	0	213
370	0	308
166	0	396
147	0	362
221	0	17
55	0	152
272	0	204
308	0	188
179	0	333
348	0	332
166	0	140
74	0	229
398	0	18
123	0	60
26	0	83
110	0	232
216	0	271
270	0	148
395	0	113
67	0	7
247	0	15
246	0	40
112	0	375
31	0	177
241	0	375
330	0	261
176	0	125
74	0	388
137	0	287
287	0	12
14	0	90
22	0	185
123	0	39
110	0	344
265	0	171
279	0	258
119	0	122
33	0	229
125	0	138
247	0	380
133	0	116
385	0	240
274	0	222
241	0	374
31	0	262
123	0	166
379	0	232
143	0	7
221	0	180
377	0	247
14	0	354
26	0	357
189	0	378
360	0	332
398	0	296
260	0	53
33	0	23
3	0	36
330	0	240
147	0	159
351	0	329
247	0	198
200	0	90
360	0	47
395	0	90
110	0	243
74	0	324
324	0	273
350	0	366
287	0	260
265	0	245
87	0	12
350	0	372
3	0	125
13	0	76
294	0	300
340	0	378
112	0	166
147	0	203
53	0	276
351	0	197
49	0	170
33	0	375
147	0	346
260	0	220
370	0	86
212	0	125
110	0	377
209	0	111
70	0	71
179	0	43
43	0	86
166	0	102
106	0	144
119	0	140
272	0	232
67	0	23
335	0	203
172	0	127
33	0	370
112	0	267
247	0	18
360	0	316
3	0	39
119	0	176
147	0	240
301	0	226
26	0	218
389	0	204
166	0	152
350	0	334
61	0	232
353	0	263
397	0	316
398	0	218
26	0	222
395	0	11
370	0	243
259	0	127
123	0	47
3	0	31
248	0	146
221	0	254
315	0	378
187	0	87
247	0	243
67	0	292
172	0	349
246	0	260
112	0	81
247	0	235
274	0	146
325	0	95
261	0	313
300	0	31
335	0	358
22	0	79
143	0	15
247	0	373
22	0	254
180	0	90
247	0	216
294	0	247
26	0	146
33	0	107
335	0	392
43	0	283
70	0	52
87	0	136
200	0	85
110	0	95
133	0	55
123	0	146
395	0	150
294	0	41
301	0	255
351	0	84
112	0	76
123	0	21
272	0	184
287	0	329
209	0	300
242	0	21
274	0	368
274	0	61
232	0	48
166	0	341
363	0	7
53	0	221
110	0	215
143	0	242
242	0	197
88	0	398
84	0	245
360	0	263
166	0	82
263	0	70
398	0	370
370	0	215
351	0	31
123	0	85
147	0	211
67	0	267
123	0	339
34	0	278
84	0	221
350	0	296
67	0	265
34	0	329
84	0	18
67	0	329
33	0	253
367	0	235
0	0	200
279	0	53
147	0	31
221	0	90
179	0	254
43	0	282
141	0	16
363	0	195
186	0	52
363	0	40
301	0	141
247	0	151
395	0	349
13	0	196
397	0	18
282	0	255
300	0	241
274	0	5
22	0	80
70	0	295
175	0	22
44	0	58
328	0	322
395	0	306
14	0	290
209	0	130
360	0	31
351	0	105
287	0	242
166	0	11
33	0	216
55	0	140
279	0	220
349	0	166
61	0	141
166	0	184
360	0	40
247	0	49
360	0	280
43	0	176
175	0	262
395	0	156
274	0	33
143	0	194
397	0	247
216	0	106
110	0	235
22	0	282
294	0	25
363	0	329
350	0	103
55	0	11
96	0	333
232	0	374
377	0	147
179	0	207
334	0	296
143	0	329
300	0	15
264	0	251
247	0	196
106	0	313
180	0	215
246	0	334
377	0	6
43	0	47
13	0	347
209	0	254
13	0	327
395	0	122
14	0	232
42	0	350
301	0	388
138	0	141
398	0	87
287	0	129
119	0	150
397	0	283
300	0	349
22	0	298
367	0	308
13	0	135
1	0	74
84	0	74
397	0	258
395	0	2
216	0	220
106	0	113
70	0	281
301	0	347
84	0	361
263	0	12
179	0	17
123	0	70
247	0	60
279	0	329
134	0	283
143	0	90
33	0	6
398	0	292
247	0	287
379	0	251
84	0	187
344	0	374
33	0	70
123	0	287
126	0	322
42	0	82
279	0	219
265	0	391
1	0	247
377	0	340
301	0	196
265	0	222
123	0	355
370	0	235
13	0	122
279	0	247
34	0	287
300	0	398
351	0	55
95	0	264
360	0	65
265	0	42
43	0	215
61	0	292
243	0	61
87	0	70
138	0	106
61	0	176
232	0	396
265	0	221
363	0	185
397	0	154
247	0	379
260	0	258
26	0	41
322	0	262
263	0	306
175	0	327
119	0	261
310	0	147
123	0	232
67	0	40
3	0	169
78	0	267
22	0	273
209	0	76
211	0	329
3	0	315
134	0	349
363	0	88
291	0	196
294	0	217
119	0	7
377	0	35
263	0	126
176	0	152
175	0	86
200	0	329
78	0	76
322	0	387
294	0	26
0	0	106
374	0	240
112	0	152
395	0	140
179	0	203
175	0	101
263	0	159
84	0	227
61	0	327
44	0	195
241	0	287
274	0	107
265	0	137
334	0	290
274	0	209
232	0	89
330	0	155
330	0	18
26	0	204
398	0	374
367	0	81
75	0	186
74	0	261
141	0	354
385	0	203
397	0	6
87	0	151
33	0	71
26	0	6
34	0	37
246	0	45
398	0	165
26	0	247
212	0	102
22	0	7
123	0	372
363	0	90
247	0	273
377	0	176
3	0	344
26	0	74
0	0	58
88	0	232
87	0	219
300	0	274
130	0	200
300	0	265
119	0	146
395	0	180
13	0	109
119	0	85
330	0	187
13	0	242
209	0	15
84	0	255
216	0	350
340	0	189
13	0	240
209	0	183
398	0	315
134	0	127
363	0	397
33	0	242
106	0	184
216	0	224
398	0	146
246	0	378
243	0	307
3	0	102
350	0	83
291	0	235
395	0	283
143	0	203
166	0	89
31	0	151
61	0	16
0	0	350
13	0	152
88	0	58
66	0	203
13	0	87
156	0	151
22	0	180
175	0	146
84	0	370
123	0	274
106	0	158
123	0	174
287	0	6
147	0	147
34	0	373
184	0	375
246	0	147
1	0	41
242	0	194
395	0	92
13	0	125
84	0	21
55	0	182
301	0	81
22	0	308
