157	0	38
44	0	47
328	0	74
210	0	230
216	0	211
270	0	144
300	0	102
138	0	323
107	0	46
152	0	196
300	0	343
84	0	96
55	0	229
315	0	175
138	0	124
336	0	321
138	0	198
274	0	102
53	0	332
145	0	51
103	0	201
315	0	195
190	0	173
100	0	303
300	0	299
235	0	4
297	0	105
297	0	144
45	0	5
103	0	113
337	0	112
215	0	178
336	0	104
274	0	46
250	0	32
135	0	112
290	0	332
224	0	276
215	0	323
106	0	251
337	0	42
143	0	273
239	0	244
207	0	245
217	0	157
271	0	115
290	0	265
178	0	48
154	0	168
125	0	201
106	0	125
125	0	302
271	0	289
230	0	49
106	0	157
214	0	96
25	0	142
105	0	302
271	0	13
328	0	265
149	0	206
235	0	292
281	0	175
118	0	200
143	0	89
152	0	49
256	0	220
297	0	267
160	0	100
293	0	297
103	0	12
143	0	73
107	0	175
217	0	251
154	0	210
271	0	268
216	0	177
44	0	74
285	0	34
281	0	236
327	0	130
236	0	7
84	0	38
300	0	230
92	0	264
143	0	259
297	0	76
216	0	259
317	0	93
181	0	200
105	0	34
336	0	171
106	0	32
337	0	76
181	0	201
125	0	72
199	0	323
180	0	48
217	0	13
270	0	73
13	0	7
84	0	297
49	0	40
300	0	78
178	0	168
271	0	14
154	0	303
293	0	4
205	0	173
178	0	72
31	0	121
293	0	164
190	0	72
286	0	39
146	0	259
95	0	204
149	0	335
49	0	233
95	0	42
149	0	143
103	0	135
217	0	32
297	0	151
152	0	30
274	0	109
205	0	72
118	0	235
246	0	143
328	0	318
297	0	156
268	0	7
75	0	266
118	0	63
55	0	13
297	0	118
21	0	276
85	0	246
180	0	173
190	0	39
216	0	84
262	0	290
44	0	119
125	0	340
297	0	108
270	0	259
84	0	123
270	0	53
145	0	72
250	0	157
133	0	297
317	0	121
324	0	145
256	0	63
293	0	142
246	0	242
290	0	224
207	0	277
207	0	56
256	0	144
190	0	46
31	0	171
138	0	176
333	0	89
94	0	34
328	0	47
152	0	85
146	0	13
300	0	333
335	0	276
270	0	9
55	0	102
337	0	45
49	0	121
210	0	328
286	0	33
215	0	297
44	0	98
235	0	7
9	0	266
23	0	184
300	0	297
297	0	40
154	0	108
146	0	78
84	0	92
143	0	93
324	0	13
317	0	102
194	0	108
205	0	39
297	0	341
205	0	48
198	0	56
300	0	46
44	0	285
25	0	283
274	0	119
293	0	178
271	0	265
328	0	241
178	0	173
84	0	40
13	0	45
230	0	123
25	0	164
210	0	299
54	0	244
285	0	302
270	0	97
85	0	345
315	0	238
94	0	285
256	0	229
143	0	324
337	0	128
135	0	191
286	0	173
300	0	277
199	0	325
84	0	276
270	0	271
75	0	144
13	0	107
290	0	325
138	0	5
290	0	117
290	0	204
216	0	220
180	0	39
216	0	160
239	0	290
154	0	333
55	0	144
300	0	119
44	0	102
133	0	276
270	0	229
143	0	95
30	0	56
103	0	184
325	0	56
143	0	9
146	0	297
217	0	125
317	0	57
281	0	46
270	0	324
324	0	268
103	0	24
105	0	30
271	0	248
21	0	297
317	0	85
135	0	49
180	0	56
75	0	48
286	0	72
31	0	123
246	0	173
300	0	53
236	0	90
286	0	48
236	0	276
149	0	184
199	0	86
149	0	201
262	0	244
256	0	102
297	0	45
270	0	93
256	0	271
215	0	86
108	0	285
207	0	184
250	0	251
85	0	39
256	0	259
14	0	108
8	0	200
270	0	112
95	0	320
290	0	73
270	0	102
23	0	201
216	0	36
181	0	223
143	0	97
190	0	200
133	0	249
235	0	2
133	0	92
149	0	242
25	0	18
207	0	200
300	0	328
125	0	51
262	0	294
324	0	248
324	0	294
178	0	337
207	0	206
328	0	160
160	0	292
315	0	205
