70	0	206
291	0	313
337	0	186
263	0	186
195	0	183
195	0	333
70	0	59
263	0	274
357	0	16
102	0	330
169	0	330
163	0	137
163	0	90
102	0	49
163	0	230
169	0	391
275	0	15
195	0	289
337	0	294
232	0	8
102	0	232
135	0	206
166	0	19
140	0	131
182	0	245
373	0	59
195	0	291
151	0	230
205	0	282
295	0	59
143	0	160
182	0	347
140	0	271
195	0	19
163	0	56
195	0	300
195	0	338
296	0	186
232	0	95
205	0	330
199	0	31
199	0	291
232	0	282
195	0	347
275	0	284
140	0	373
166	0	103
393	0	131
199	0	268
182	0	295
337	0	16
140	0	223
50	0	223
207	0	125
295	0	289
108	0	161
163	0	145
163	0	391
195	0	313
195	0	288
291	0	105
169	0	232
195	0	180
74	0	331
337	0	15
166	0	211
282	0	16
166	0	182
291	0	169
205	0	95
207	0	271
182	0	49
195	0	216
306	0	16
295	0	338
195	0	239
163	0	294
207	0	245
263	0	169
143	0	211
232	0	206
108	0	17
295	0	300
