0	1	9
0	1	90
0	1	116
0	1	182
0	1	295
0	1	350
0	3	349
0	4	121
1	1	267
1	3	323
2	2	314
2	3	341
3	2	115
4	4	348
5	3	62
5	4	21
5	4	353
6	1	123
6	3	46
6	3	237
6	4	339
7	3	9
8	1	219
8	4	127
9	2	190
10	3	166
11	2	365
11	3	294
11	4	50
11	4	300
11	4	376
12	2	124
12	2	378
13	1	14
13	1	129
13	1	132
13	1	192
13	1	202
13	1	317
13	2	118
13	3	267
13	4	195
14	1	45
14	1	153
14	1	221
14	1	254
14	1	350
14	1	360
14	2	300
14	3	5
14	3	251
15	2	83
15	3	165
15	3	204
15	4	84
16	2	222
16	2	272
16	2	295
16	2	309
16	2	351
16	3	8
16	3	298
16	4	188
17	3	88
18	4	104
19	3	44
19	3	130
20	2	95
20	4	56
20	4	130
20	4	382
21	2	55
21	3	116
21	3	320
21	4	390
22	3	2
22	3	41
22	3	215
23	4	70
24	2	186
24	4	372
25	2	316
25	3	289
25	4	341
26	2	140
26	2	268
27	3	85
27	3	93
27	3	290
27	4	147
27	4	307
27	4	380
28	1	131
28	3	372
28	4	89
29	1	245
29	2	385
30	3	278
30	3	313
30	3	392
31	3	153
31	4	296
31	4	316
32	2	116
32	2	358
32	2	372
32	3	131
32	3	279
32	4	93
32	4	288
33	1	367
33	2	66
33	2	196
33	4	296
33	4	309
34	2	344
34	3	22
34	3	326
34	4	115
36	4	97
36	4	373
37	1	143
37	2	184
37	4	324
38	3	23
39	2	95
39	2	200
39	3	211
40	2	130
40	2	165
40	4	311
41	2	43
41	4	42
41	4	316
42	2	15
42	3	174
42	3	219
42	3	376
43	2	15
43	2	202
43	3	77
44	1	15
44	2	87
44	2	266
44	3	132
44	3	235
44	3	373
45	2	199
45	2	264
45	2	378
45	4	19
45	4	213
45	4	384
46	1	216
46	2	97
46	3	229
46	4	30
46	4	72
48	3	281
48	4	44
48	4	50
49	4	93
49	4	278
50	1	16
50	1	33
50	1	68
50	1	296
50	1	338
50	1	339
50	3	105
50	3	231
50	3	251
50	4	89
51	2	286
51	4	89
52	2	346
52	4	352
52	4	391
53	2	27
53	3	14
53	3	252
53	4	235
54	2	153
54	2	243
54	4	229
54	4	313
55	3	54
55	3	150
55	3	198
55	3	370
56	3	263
56	3	342
56	4	182
56	4	370
57	3	44
57	3	216
58	3	162
58	4	248
58	4	295
59	3	30
